case,val_index,finding_id,category,row,model,policy,dice,hit,gt_voxels,pred_voxels,tp,fp,fn,pp3_route_corrected
train_13189_a_1.nii.gz,173,2,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.5906308126336135,True,50503,30678,23974,6704,26529,False
train_13189_a_1.nii.gz,173,2,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.5910312353673172,True,50503,30623,23974,6649,26529,False
train_13189_a_1.nii.gz,173,2,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5906308126336135,True,50503,30678,23974,6704,26529,False
train_2680_a_2.nii.gz,174,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.12914600560560374,True,3727,5348,586,4762,3141,False
train_2680_a_2.nii.gz,174,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.1782238444072044,True,3727,2849,586,2263,3141,False
train_2680_a_2.nii.gz,174,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.1782238444072044,True,3727,2849,586,2263,3141,False
train_2680_a_2.nii.gz,174,0,2a,category_best,exp009_s3v2_e100,raw,0.12070995599316602,True,3727,19204,1384,17820,2343,False
train_2680_a_2.nii.gz,174,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.2683730851979471,True,3727,6587,1384,5203,2343,False
train_2680_a_2.nii.gz,174,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.2683730851979471,True,3727,6587,1384,5203,2343,False
train_2680_a_2.nii.gz,174,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.10970797176209392,True,3727,1341,278,1063,3449,False
train_2680_a_2.nii.gz,174,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.10970797176209392,True,3727,1341,278,1063,3449,False
train_2680_a_2.nii.gz,174,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.10970797176209392,True,3727,1341,278,1063,3449,False
train_2680_a_2.nii.gz,174,1,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.7878109009106105,True,758930,738211,589732,148479,169198,False
train_2680_a_2.nii.gz,174,1,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.8003333070959395,True,758930,714786,589732,125054,169198,False
train_2680_a_2.nii.gz,174,1,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.041523786404068515,False,758930,31942,16420,15522,742510,False
train_2680_a_2.nii.gz,174,1,2c,category_best,exp007_cont_e050_abs_e150,raw,0.7878109009106105,True,758930,738211,589732,148479,169198,False
train_2680_a_2.nii.gz,174,1,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.8003333070959395,True,758930,714786,589732,125054,169198,False
train_2680_a_2.nii.gz,174,1,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.041523786404068515,False,758930,31942,16420,15522,742510,False
train_2680_a_2.nii.gz,174,1,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.7513729985665594,True,758930,713577,553201,160376,205729,False
train_2680_a_2.nii.gz,174,1,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.7889026187613675,True,758930,643527,553201,90326,205729,False
train_2680_a_2.nii.gz,174,1,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.013470565482769136,False,758930,6294,5154,1140,753776,False
train_2680_a_2.nii.gz,174,2,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.19433726146641106,True,9856,28500,3727,24773,6129,False
train_2680_a_2.nii.gz,174,2,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.1998659337927372,True,9856,27439,3727,23712,6129,False
train_2680_a_2.nii.gz,174,2,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.27173635670330154,True,9856,17575,3727,13848,6129,False
train_2680_a_2.nii.gz,174,2,2d,category_best,exp007_cont_e050_abs_e150,raw,0.19433726146641106,True,9856,28500,3727,24773,6129,False
train_2680_a_2.nii.gz,174,2,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.1998659337927372,True,9856,27439,3727,23712,6129,False
train_2680_a_2.nii.gz,174,2,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.27173635670330154,True,9856,17575,3727,13848,6129,False
train_2680_a_2.nii.gz,174,2,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.426697755798113,True,9856,3868,2928,940,6928,False
train_2680_a_2.nii.gz,174,2,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.4415623586607177,True,9856,3406,2928,478,6928,False
train_2680_a_2.nii.gz,174,2,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4415623586607177,True,9856,3406,2928,478,6928,False
train_19757_a_2.nii.gz,175,0,2b,overall_best,exp007_cont_e050_abs_e150,raw,0.5593585164614481,True,28625,13652,11824,1828,16801,False
train_19757_a_2.nii.gz,175,0,2b,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5593585164614481,True,28625,13652,11824,1828,16801,False
train_19757_a_2.nii.gz,175,0,2b,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5602994834961783,True,28625,13581,11824,1757,16801,False
train_19757_a_2.nii.gz,175,0,2b,category_best,exp013_category_2all_focal_target100_e100,raw,0.5542324246878472,True,28625,13195,11589,1606,17036,False
train_19757_a_2.nii.gz,175,0,2b,category_best,exp013_category_2all_focal_target100_e100,pp2_whole_lung20,0.5542324246878472,True,28625,13195,11589,1606,17036,False
train_19757_a_2.nii.gz,175,0,2b,category_best,exp013_category_2all_focal_target100_e100,pp3_fine20_corrected_routes,0.5542324246878472,True,28625,13195,11589,1606,17036,False
train_19757_a_2.nii.gz,175,0,2b,iso07_best,exp017_cont_e050_abs_e150,raw,0.4626585251431904,True,28625,9697,8865,832,19760,False
train_19757_a_2.nii.gz,175,0,2b,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.4626585251431904,True,28625,9697,8865,832,19760,False
train_19757_a_2.nii.gz,175,0,2b,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4626585251431904,True,28625,9697,8865,832,19760,False
train_205_a_1.nii.gz,176,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.3205574936565941,True,122,165,46,119,76,False
train_205_a_1.nii.gz,176,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.3205574936565941,True,122,165,46,119,76,False
train_205_a_1.nii.gz,176,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.3205574936565941,True,122,165,46,119,76,False
train_205_a_1.nii.gz,176,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.3205574936565941,True,122,165,46,119,76,False
train_205_a_1.nii.gz,176,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.3205574936565941,True,122,165,46,119,76,False
train_205_a_1.nii.gz,176,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.3205574936565941,True,122,165,46,119,76,False
train_205_a_1.nii.gz,176,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.32857143096938773,True,122,158,46,112,76,False
train_205_a_1.nii.gz,176,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.32857143096938773,True,122,158,46,112,76,False
train_205_a_1.nii.gz,176,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.32857143096938773,True,122,158,46,112,76,False
train_2625_b_2.nii.gz,177,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.5348484852008724,True,609,711,353,358,256,False
train_2625_b_2.nii.gz,177,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5348484852008724,True,609,711,353,358,256,False
train_2625_b_2.nii.gz,177,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5348484852008724,True,609,711,353,358,256,False
train_2625_b_2.nii.gz,177,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.5348484852008724,True,609,711,353,358,256,False
train_2625_b_2.nii.gz,177,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5348484852008724,True,609,711,353,358,256,False
train_2625_b_2.nii.gz,177,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5348484852008724,True,609,711,353,358,256,False
train_2625_b_2.nii.gz,177,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.5825958705143098,True,609,747,395,352,214,False
train_2625_b_2.nii.gz,177,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.5825958705143098,True,609,747,395,352,214,False
train_2625_b_2.nii.gz,177,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5825958705143098,True,609,747,395,352,214,False
train_18397_a_2.nii.gz,178,0,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.7980522366064123,True,474326,648603,448078,200525,26248,False
train_18397_a_2.nii.gz,178,0,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.7980522366064123,True,474326,648603,448078,200525,26248,False
train_18397_a_2.nii.gz,178,0,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7980522366064123,True,474326,648603,448078,200525,26248,False
train_18397_a_2.nii.gz,178,0,2c,category_best,exp007_cont_e050_abs_e150,raw,0.7980522366064123,True,474326,648603,448078,200525,26248,False
train_18397_a_2.nii.gz,178,0,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.7980522366064123,True,474326,648603,448078,200525,26248,False
train_18397_a_2.nii.gz,178,0,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7980522366064123,True,474326,648603,448078,200525,26248,False
train_18397_a_2.nii.gz,178,0,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.7845273206471842,True,474326,545562,400065,145497,74261,False
train_18397_a_2.nii.gz,178,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.7845273206471842,True,474326,545562,400065,145497,74261,False
train_18397_a_2.nii.gz,178,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7845273206471842,True,474326,545562,400065,145497,74261,False
train_2564_a_1.nii.gz,179,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.35398930909034587,True,3352,11801,2682,9119,670,False
train_2564_a_1.nii.gz,179,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.35398930909034587,True,3352,11801,2682,9119,670,False
train_2564_a_1.nii.gz,179,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.35398930909034587,True,3352,11801,2682,9119,670,False
train_2564_a_1.nii.gz,179,0,2a,category_best,exp009_s3v2_e100,raw,0.27029550444562367,True,3352,18069,2895,15174,457,False
train_2564_a_1.nii.gz,179,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.27029550444562367,True,3352,18069,2895,15174,457,False
train_2564_a_1.nii.gz,179,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.27029550444562367,True,3352,18069,2895,15174,457,False
train_2564_a_1.nii.gz,179,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.45935078950089725,True,3352,6845,2342,4503,1010,False
train_2564_a_1.nii.gz,179,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.45935078950089725,True,3352,6845,2342,4503,1010,False
train_2564_a_1.nii.gz,179,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.45935078950089725,True,3352,6845,2342,4503,1010,False
train_19346_a_2.nii.gz,180,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.4227272740392562,True,102,338,93,245,9,False
train_19346_a_2.nii.gz,180,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.4227272740392562,True,102,338,93,245,9,False
train_19346_a_2.nii.gz,180,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4227272740392562,True,102,338,93,245,9,False
train_19346_a_2.nii.gz,180,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.4227272740392562,True,102,338,93,245,9,False
train_19346_a_2.nii.gz,180,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.4227272740392562,True,102,338,93,245,9,False
train_19346_a_2.nii.gz,180,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4227272740392562,True,102,338,93,245,9,False
train_19346_a_2.nii.gz,180,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.4902506977987446,True,102,257,88,169,14,False
train_19346_a_2.nii.gz,180,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.4902506977987446,True,102,257,88,169,14,False
train_19346_a_2.nii.gz,180,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4902506977987446,True,102,257,88,169,14,False
train_19416_a_1.nii.gz,181,0,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.54387458326084,True,20114,8080,7667,413,12447,False
train_19416_a_1.nii.gz,181,0,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.54387458326084,True,20114,8080,7667,413,12447,False
train_19416_a_1.nii.gz,181,0,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.54387458326084,True,20114,8080,7667,413,12447,False
train_19416_a_1.nii.gz,181,0,2c,category_best,exp007_cont_e050_abs_e150,raw,0.54387458326084,True,20114,8080,7667,413,12447,False
train_19416_a_1.nii.gz,181,0,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.54387458326084,True,20114,8080,7667,413,12447,False
train_19416_a_1.nii.gz,181,0,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.54387458326084,True,20114,8080,7667,413,12447,False
train_19416_a_1.nii.gz,181,0,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.5033503082404583,True,20114,20927,10329,10598,9785,False
train_19416_a_1.nii.gz,181,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.624863883858897,True,20114,12946,10329,2617,9785,False
train_19416_a_1.nii.gz,181,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.624863883858897,True,20114,12946,10329,2617,9785,False
train_18454_a_2.nii.gz,182,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.685878963441271,True,136,211,119,92,17,False
train_18454_a_2.nii.gz,182,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.685878963441271,True,136,211,119,92,17,False
train_18454_a_2.nii.gz,182,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6979472149620316,True,136,205,119,86,17,False
train_18454_a_2.nii.gz,182,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.685878963441271,True,136,211,119,92,17,False
train_18454_a_2.nii.gz,182,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.685878963441271,True,136,211,119,92,17,False
train_18454_a_2.nii.gz,182,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6979472149620316,True,136,205,119,86,17,False
train_18454_a_2.nii.gz,182,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.4562737652922552,True,136,390,120,270,16,False
train_18454_a_2.nii.gz,182,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.7384615392662722,True,136,189,120,69,16,False
train_18454_a_2.nii.gz,182,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7384615392662722,True,136,189,120,69,16,False
train_13013_a_1.nii.gz,183,0,2e,overall_best,exp007_cont_e050_abs_e150,raw,0.6366358033027945,True,1101890,1045856,683666,362190,418224,False
train_13013_a_1.nii.gz,183,0,2e,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6366358033027945,True,1101890,1045856,683666,362190,418224,False
train_13013_a_1.nii.gz,183,0,2e,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6366358033027945,True,1101890,1045856,683666,362190,418224,False
train_13013_a_1.nii.gz,183,0,2e,category_best,exp007_cont_e100_abs_e200,raw,0.6649735374727646,True,1101890,1042463,712969,329494,388921,False
train_13013_a_1.nii.gz,183,0,2e,category_best,exp007_cont_e100_abs_e200,pp2_whole_lung20,0.6649735374727646,True,1101890,1042463,712969,329494,388921,False
train_13013_a_1.nii.gz,183,0,2e,category_best,exp007_cont_e100_abs_e200,pp3_fine20_corrected_routes,0.6649735374727646,True,1101890,1042463,712969,329494,388921,False
train_13013_a_1.nii.gz,183,0,2e,iso07_best,exp017_cont_e050_abs_e150,raw,0.6632207961581408,True,1101890,1134023,741452,392571,360438,False
train_13013_a_1.nii.gz,183,0,2e,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6632207961581408,True,1101890,1134023,741452,392571,360438,False
train_13013_a_1.nii.gz,183,0,2e,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6632207961581408,True,1101890,1134023,741452,392571,360438,False
train_13013_a_1.nii.gz,183,1,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.009083098088113983,False,2833,62343,296,62047,2537,False
train_13013_a_1.nii.gz,183,1,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.010990847167610588,False,2833,51030,296,50734,2537,False
train_13013_a_1.nii.gz,183,1,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.010990847167610588,False,2833,51030,296,50734,2537,False
train_13013_a_1.nii.gz,183,1,2a,category_best,exp009_s3v2_e100,raw,0.014305717242534106,False,2833,56444,424,56020,2409,False
train_13013_a_1.nii.gz,183,1,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.01483840488871479,False,2833,54316,424,53892,2409,False
train_13013_a_1.nii.gz,183,1,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.01483840488871479,False,2833,54316,424,53892,2409,False
train_13013_a_1.nii.gz,183,1,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.018552326458141276,False,2833,57968,564,57404,2269,False
train_13013_a_1.nii.gz,183,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.02908565832012053,False,2833,35949,564,35385,2269,False
train_13013_a_1.nii.gz,183,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.02908565832012053,False,2833,35949,564,35385,2269,False
train_13013_a_1.nii.gz,183,2,1e,overall_best,exp007_cont_e050_abs_e150,raw,2.6041666598849827e-09,False,137,247,0,247,137,False
train_13013_a_1.nii.gz,183,2,1e,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,2.6109660506241095e-09,False,137,246,0,246,137,False
train_13013_a_1.nii.gz,183,2,1e,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,2.6109660506241095e-09,False,137,246,0,246,137,False
train_13013_a_1.nii.gz,183,2,1e,category_best,exp012_r02_category_2d_replay50_e100,raw,1.4347202274968145e-09,False,137,560,0,560,137,False
train_13013_a_1.nii.gz,183,2,1e,category_best,exp012_r02_category_2d_replay50_e100,pp2_whole_lung20,1.915708808590596e-09,False,137,385,0,385,137,False
train_13013_a_1.nii.gz,183,2,1e,category_best,exp012_r02_category_2d_replay50_e100,pp3_fine20_corrected_routes,1.915708808590596e-09,False,137,385,0,385,137,False
train_13013_a_1.nii.gz,183,2,1e,iso07_best,exp017_cont_e050_abs_e150,raw,2.217294895305333e-09,False,137,314,0,314,137,False
train_13013_a_1.nii.gz,183,2,1e,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,2.262443433795377e-09,False,137,305,0,305,137,False
train_13013_a_1.nii.gz,183,2,1e,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,2.262443433795377e-09,False,137,305,0,305,137,False
train_13013_a_1.nii.gz,183,3,2d,overall_best,exp007_cont_e050_abs_e150,raw,6.134969287515525e-09,False,163,0,0,0,163,False
train_13013_a_1.nii.gz,183,3,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,6.134969287515525e-09,False,163,0,0,0,163,False
train_13013_a_1.nii.gz,183,3,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,6.134969287515525e-09,False,163,0,0,0,163,False
train_13013_a_1.nii.gz,183,3,2d,category_best,exp007_cont_e050_abs_e150,raw,6.134969287515525e-09,False,163,0,0,0,163,False
train_13013_a_1.nii.gz,183,3,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,6.134969287515525e-09,False,163,0,0,0,163,False
train_13013_a_1.nii.gz,183,3,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,6.134969287515525e-09,False,163,0,0,0,163,False
train_13013_a_1.nii.gz,183,3,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.23344947801964328,True,163,985,134,851,29,False
train_13013_a_1.nii.gz,183,3,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.23344947801964328,True,163,985,134,851,29,False
train_13013_a_1.nii.gz,183,3,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.23344947801964328,True,163,985,134,851,29,False
train_19422_a_1.nii.gz,184,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.11231044304641048,True,20099,10103,1696,8407,18403,False
train_19422_a_1.nii.gz,184,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.11231044304641048,True,20099,10103,1696,8407,18403,False
train_19422_a_1.nii.gz,184,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.11231044304641048,True,20099,10103,1696,8407,18403,False
train_19422_a_1.nii.gz,184,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.11231044304641048,True,20099,10103,1696,8407,18403,False
train_19422_a_1.nii.gz,184,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.11231044304641048,True,20099,10103,1696,8407,18403,False
train_19422_a_1.nii.gz,184,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.11231044304641048,True,20099,10103,1696,8407,18403,False
train_19422_a_1.nii.gz,184,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.11758773103385875,True,20099,13612,1982,11630,18117,False
train_19422_a_1.nii.gz,184,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.11758773103385875,True,20099,13612,1982,11630,18117,False
train_19422_a_1.nii.gz,184,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.11758773103385875,True,20099,13612,1982,11630,18117,False
train_19422_a_1.nii.gz,184,1,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.24359878897889992,True,91631,20340,13638,6702,77993,False
train_19422_a_1.nii.gz,184,1,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.24359878897889992,True,91631,20340,13638,6702,77993,False
train_19422_a_1.nii.gz,184,1,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.24359878897889992,True,91631,20340,13638,6702,77993,False
train_19422_a_1.nii.gz,184,1,2c,category_best,exp007_cont_e050_abs_e150,raw,0.24359878897889992,True,91631,20340,13638,6702,77993,False
train_19422_a_1.nii.gz,184,1,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.24359878897889992,True,91631,20340,13638,6702,77993,False
train_19422_a_1.nii.gz,184,1,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.24359878897889992,True,91631,20340,13638,6702,77993,False
train_19422_a_1.nii.gz,184,1,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.3628534909780887,True,91631,33549,22711,10838,68920,False
train_19422_a_1.nii.gz,184,1,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.36516677788382096,True,91631,32756,22711,10045,68920,False
train_19422_a_1.nii.gz,184,1,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.36516677788382096,True,91631,32756,22711,10045,68920,False
train_3006_a_2.nii.gz,185,0,1c,overall_best,exp007_cont_e050_abs_e150,raw,0.05460755442920043,False,12042,285426,8122,277304,3920,False
train_3006_a_2.nii.gz,185,0,1c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.07009458713463954,False,12042,219702,8122,211580,3920,False
train_3006_a_2.nii.gz,185,0,1c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.07009458713463954,False,12042,219702,8122,211580,3920,False
train_3006_a_2.nii.gz,185,0,1c,category_best,exp017_cont_e075_abs_e175,raw,0.08591215174956213,False,12042,81961,4038,77923,8004,False
train_3006_a_2.nii.gz,185,0,1c,category_best,exp017_cont_e075_abs_e175,pp2_whole_lung20,0.0944252174832286,False,12042,73486,4038,69448,8004,False
train_3006_a_2.nii.gz,185,0,1c,category_best,exp017_cont_e075_abs_e175,pp3_fine20_corrected_routes,0.0944252174832286,False,12042,73486,4038,69448,8004,False
train_3006_a_2.nii.gz,185,0,1c,iso07_best,exp017_cont_e050_abs_e150,raw,0.058985188275183,False,12042,156068,4958,151110,7084,False
train_3006_a_2.nii.gz,185,0,1c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.06538352488764014,False,12042,139617,4958,134659,7084,False
train_3006_a_2.nii.gz,185,0,1c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.06538352488764014,False,12042,139617,4958,134659,7084,False
train_3006_a_2.nii.gz,185,1,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.480957195864429,True,4117,7751,2854,4897,1263,False
train_3006_a_2.nii.gz,185,1,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.4881135625544627,True,4117,7577,2854,4723,1263,False
train_3006_a_2.nii.gz,185,1,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4881135625544627,True,4117,7577,2854,4723,1263,False
train_3006_a_2.nii.gz,185,1,2a,category_best,exp009_s3v2_e100,raw,0.45379624763687565,True,4117,7289,2588,4701,1529,False
train_3006_a_2.nii.gz,185,1,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.5063588339359852,True,4117,6105,2588,3517,1529,False
train_3006_a_2.nii.gz,185,1,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.5063588339359852,True,4117,6105,2588,3517,1529,False
train_3006_a_2.nii.gz,185,1,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.22867562644501413,True,4117,10690,1693,8997,2424,False
train_3006_a_2.nii.gz,185,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.47152207220839404,True,4117,3064,1693,1371,2424,False
train_3006_a_2.nii.gz,185,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.47152207220839404,True,4117,3064,1693,1371,2424,False
train_3006_a_2.nii.gz,185,2,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.21333333372181068,True,429,1596,216,1380,213,False
train_3006_a_2.nii.gz,185,2,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.21333333372181068,True,429,1596,216,1380,213,False
